customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,city,latitutde,longitude,population
1137-DGOWI,Stayed,No,,,Female,53,No,Yes,0,92236,WBOE-PLZRS,30,7,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,17.33,519.9,13,No,Yes,Yes,70.25,2198.9,0.0,394,Coachella,33.680031,-116.171678,23170
1209-VFFOC,Stayed,No,,,Male,47,No,Yes,2,94005,NUZN-ZTQJJ,68,10,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.0,0.0,19,No,Yes,Yes,56.4,3948.45,0.0,859,Brisbane,37.684694,-122.40712,3635
1282-IHQAC,Stayed,No,,,Male,68,Yes,No,0,95250,UKRK-GTECU,70,0,Yes,Cable,Yes,No,No,No,No,Yes,Yes,One Year,Yes,Credit Card,0.0,0.0,13,Yes,No,No,44.05,3011.65,0.0,1153,Sheep Ranch,38.244806,-120.417301,88
1697-LYYYX,Stayed,No,,,Female,21,No,Yes,1,94931,OBFW-BETJF,61,8,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,42.11,2568.71,0,No,No,No,19.1,1143.8,0.0,1034,Cotati,38.326215,-122.718742,7936
1850-AKQEP,Stayed,No,,,Male,61,No,No,1,95064,MXUD-EKKXR,8,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,14.37,114.96,0,No,No,No,20.35,178.7,0.0,1087,Santa Cruz,37.007882,-122.065975,4563
1941-HOSAM,Joined,No,,,Male,20,No,Yes,3,92101,MJCH-OHVEB,1,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.33,24.33,59,Yes,Yes,Yes,90.1,90.1,0.0,350,San Diego,32.72523,-117.171346,27505
2208-NKVVH,Stayed,No,,,Male,60,No,Yes,2,92626,LVXL-ZGNWY,43,4,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,2.81,120.83,0,No,No,No,24.25,1077.95,0.0,534,Costa Mesa,33.678591,-117.905471,48207
2398-YPMUR,Churned,Yes,Other,Poor expertise of online support,Female,77,Yes,Yes,0,93618,TGWA-QLJED,13,2,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,37.86,492.18,19,No,No,No,70.15,916.75,0.0,781,Dinuba,36.523619,-119.386868,24206
3062-ICYZQ,Stayed,No,,,Female,41,No,Yes,3,91377,YYMM-ZLCRW,51,9,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,27.23,1388.73,75,No,Yes,Yes,93.8,4539.35,0.0,219,Oak Park,34.19225,-118.776874,14814
3071-VBYPO,Joined,No,,,Male,38,No,Yes,2,90604,WLIM-ZCXCB,3,1,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,33.3,99.9,12,Yes,No,No,89.85,248.4,0.0,115,Whittier,33.929704,-118.01208,37887
3422-GALYP,Joined,No,,,Male,20,No,No,0,95559,ZMKD-YBHVM,2,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,28.61,57.22,85,No,No,No,79.45,145.15,0.0,1313,Phillipsville,40.184094,-123.745487,163
3612-YVGSJ,Stayed,No,,,Female,59,No,Yes,0,94020,SLOX-DDGMM,71,10,No,None,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,33.0,2343.0,0,No,No,No,24.45,1681.6,0.0,864,La Honda,37.285677,-122.224165,1622
3923-CSIHK,Churned,Yes,Other,Poor expertise of online support,Female,69,Yes,Yes,0,95638,JSXL-BKBFO,50,1,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.6,230.0,24,No,No,No,71.05,3444.85,0.0,1359,Herald,38.313447,-121.123886,1745
4482-EWFMI,Joined,No,,,Female,54,No,No,0,91006,FNLW-GQPWW,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,15.67,31.34,8,No,No,No,69.7,135.2,0.0,162,Arcadia,34.137319,-118.029837,30028
4626-GYCZP,Churned,Yes,Competitor,Competitor had better devices,Male,60,No,No,0,95503,MWPU-NIPXX,7,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,15.51,108.57,23,Yes,Yes,Yes,93.85,635.6,0.0,1285,Eureka,40.737431,-124.108897,23570
4893-GYUJU,Stayed,No,,,Female,29,No,No,0,95962,DXTV-GOFDO,50,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Mailed Check,17.88,894.0,0,No,No,No,19.35,1033.0,29.5,1496,Oregon House,39.342587,-121.249833,1519
4918-FYJNT,Stayed,No,,,Female,68,Yes,Yes,0,90063,PAIR-QPTNU,55,4,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,22.74,1250.7,21,No,No,No,90.45,5044.8,12.48,53,Los Angeles,34.044271,-118.185237,55668
4976-LNFVV,Stayed,No,,,Male,65,Yes,Yes,0,94015,IHFR-XJXWX,19,6,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.0,0.0,14,No,No,No,34.3,577.15,0.0,862,Daly City,37.680844,-122.48131,63337
5130-YPIRV,Stayed,No,,,Female,22,No,Yes,0,92119,OPEY-HHAYX,62,1,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,6.41,397.42,59,Yes,No,No,72.0,4284.2,0.0,367,San Diego,32.802959,-117.027095,21866
5208-FVQKB,Stayed,No,,,Male,41,No,Yes,0,93634,AVGM-DWSCS,70,7,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,24.93,1745.1,15,No,Yes,Yes,67.95,4664.15,0.0,793,Lakeshore,37.290606,-119.216328,52
5276-KQWHG,Churned,Yes,Price,Extra data charges,Female,74,Yes,No,0,93287,MZZT-VQGDP,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,15.32,30.64,21,No,No,No,69.6,131.65,0.0,686,Woody,35.710244,-118.881679,88
5429-LWCMV,Stayed,No,,,Female,52,No,No,0,90248,FSHM-RMUES,12,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,34.73,416.76,6,No,Yes,Yes,89.15,1057.55,0.0,76,Gardena,33.876482,-118.284077,9960
5599-HVLTW,Stayed,No,,,Female,73,Yes,No,0,94609,DSQL-ZLTVU,14,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,7.34,102.76,3,No,No,No,80.35,1058.1,32.71,1002,Oakland,37.834341,-122.26437,21097
5686-CMAWK,Stayed,No,,,Male,41,No,No,0,92131,MSFC-YWEOU,17,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,49.71,845.07,4,No,No,No,86.75,1410.25,0.0,378,San Diego,32.89325,-117.087091,29283
6121-TNHBO,Stayed,No,,,Female,71,Yes,No,0,95822,XAAQ-QTZNW,63,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,15.62,984.06,18,Yes,No,No,83.0,5243.05,0.0,1434,Sacramento,38.512569,-121.495184,44683
6260-ONULR,Joined,No,,,Male,55,No,No,0,95461,JZBC-IZUHJ,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,42.19,42.19,29,Yes,Yes,Yes,62.8,62.8,0.0,1264,Middletown,38.787446,-122.58675,7789
6349-JDHQP,Stayed,No,,,Female,62,No,No,0,93625,JJJP-UWCHC,53,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,18.81,996.93,0,No,No,No,19.85,1049.6,0.0,787,Fowler,36.625792,-119.672483,5635
6421-SZVEM,Stayed,No,,,Female,30,No,Yes,1,90745,SVPX-LFFJS,28,4,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,16.13,451.64,69,No,Yes,Yes,82.85,2320.8,0.0,147,Carson,33.822295,-118.26411,55486
6500-JVEGC,Stayed,No,,,Male,56,No,No,0,90715,RZDA-PGTSF,68,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,11.22,762.96,7,Yes,No,No,101.35,7110.75,0.0,136,Lakewood,33.841027,-118.078097,20890
6507-DTJZV,Stayed,No,,,Male,50,No,No,1,92007,ZWQR-DBVTL,13,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,30.19,392.47,17,Yes,Yes,Yes,66.4,831.75,0.0,314,Cardiff By The Sea,33.015866,-117.272254,10375
6919-ELBGL,Stayed,No,,,Male,75,Yes,Yes,0,93513,OHHT-MUUNR,72,3,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,21.38,1539.36,2,Yes,Yes,No,114.95,8196.4,0.0,737,Big Pine,37.245505,-118.062943,1826
7136-RVDTZ,Churned,Yes,Attitude,Attitude of service provider,Male,79,Yes,No,0,94028,JFAM-HSHTI,70,0,Yes,DSL,Yes,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,0.0,0.0,20,Yes,Yes,No,45.25,3264.45,0.0,870,Portola Valley,37.369709,-122.215844,6601
7184-LRUUR,Stayed,No,,,Female,22,No,No,0,93635,LGWO-CDSCB,22,0,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal,1.74,38.28,85,Yes,No,No,65.25,1441.8,0.0,794,Los Banos,36.995162,-120.955099,29124
7354-OIJLX,Stayed,No,,,Male,52,No,No,0,90305,PVHB-USXPM,9,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,7.32,65.88,11,No,No,No,75.85,724.65,0.0,101,Inglewood,33.958134,-118.330905,13779
7471-MQPOS,Stayed,No,,,Male,74,Yes,Yes,3,90808,PPMM-URFBB,71,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,46.11,3273.81,20,No,Yes,No,72.9,5139.65,0.0,155,Long Beach,33.823943,-118.111335,37417
7581-EBBOU,Stayed,No,,,Female,49,No,No,0,95689,LVMQ-CMTOK,60,0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,38.88,2332.8,2,Yes,No,No,70.15,4224.7,0.0,1398,Volcano,38.481902,-120.603668,1273
8017-UVSZU,Stayed,No,,,Female,62,No,Yes,0,91302,YBZX-QLTVI,40,5,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,48.29,1931.6,23,No,No,No,56.6,2379.1,0.0,189,Calabasas,34.130861,-118.68346,23661
8259-DZLIZ,Stayed,No,,,Female,53,No,Yes,2,95315,TURF-EAALF,64,10,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,17.07,1092.48,25,No,No,No,53.85,3399.85,0.0,1169,Delhi,37.422961,-120.765493,10159
8263-QMNTJ,Stayed,No,,,Male,46,No,Yes,0,94104,VRKI-HUOPL,72,2,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,47.82,3443.04,21,Yes,Yes,Yes,115.55,8425.3,0.0,892,San Francisco,37.791222,-122.402241,384
8676-TRMJS,Churned,Yes,Dissatisfaction,Limited range of services,Male,27,No,No,0,90504,ONUJ-SELZL,3,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,34.49,103.47,52,No,No,Yes,75.0,209.1,0.0,110,Torrance,33.867257,-118.330794,31678
8975-SKGRX,Stayed,No,,,Male,29,No,Yes,0,94063,JPZG-BHAPS,71,1,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,33.83,2401.93,27,Yes,Yes,Yes,116.1,8310.55,0.0,881,Redwood City,37.499411,-122.196318,32368
8980-WQFWL,Stayed,No,,,Female,61,No,No,0,91761,QRPP-BNDUA,35,0,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2.15,75.25,7,No,Yes,Yes,62.1,2096.1,0.0,266,Ontario,34.035602,-117.591528,56280
9067-SQTNS,Stayed,No,,,Male,37,No,Yes,2,93905,XIRG-OCAUX,44,1,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,34.94,1537.36,0,No,No,No,20.6,926.0,0.0,837,Salinas,36.667794,-121.601306,58548
9278-VZKCD,Stayed,No,,,Female,67,Yes,Yes,0,92860,ZHJQ-UYCDU,52,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,4.11,213.72,17,Yes,Yes,No,109.1,5647.95,0.0,589,Norco,33.925833,-117.559639,22443
9408-SSNVZ,Churned,Yes,Other,Don't know,Female,39,No,No,2,91381,HYSJ-SNOZE,4,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.4,117.6,17,No,No,No,70.15,268.35,21.69,220,Stevenson Ranch,34.364153,-118.615583,9937
9450-TRJUU,Stayed,No,,,Male,52,No,No,0,93306,XIHA-FFLEK,35,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,41.21,1442.35,6,Yes,No,No,83.15,2848.45,18.84,692,Bakersfield,35.449881,-118.841442,53481
9469-WEJBT,Stayed,No,,,Male,56,No,Yes,0,96140,RLTX-ZMQNG,37,4,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,6.99,258.63,22,No,Yes,Yes,90.35,3419.3,0.0,1619,Carnelian Bay,39.227434,-120.091806,1943
9470-XCCEM,Stayed,No,,,Male,41,No,Yes,3,90504,UMMI-FKGEJ,35,4,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,48.08,1682.8,53,Yes,No,No,89.65,3161.6,0.0,110,Torrance,33.867257,-118.330794,31678
9507-HSMMZ,Stayed,No,,,Male,48,No,No,0,91362,QYWO-JYIZG,54,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,27.3,1474.2,0,No,No,No,20.0,1149.65,0.0,216,Thousand Oaks,34.191842,-118.822796,33057
9680-NIAUV,Stayed,No,,,Female,42,No,Yes,0,91307,PCOH-CBETA,72,7,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,18.66,1343.52,3,Yes,Yes,Yes,109.7,8129.3,0.0,193,West Hills,34.199787,-118.68493,23637
9863-JZAIC,Churned,Yes,Other,Don't know,Male,60,No,No,0,90807,SMBK-GJJMB,35,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,48.93,1712.55,14,Yes,No,No,55.0,2010.55,0.0,154,Long Beach,33.830099,-118.182239,31556
9896-UYMIE,Stayed,No,,,Male,27,No,No,0,94972,YCGZ-OWUOP,66,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,4.32,285.12,73,Yes,Yes,Yes,114.3,7383.7,0.0,1056,Valley Ford,38.339996,-122.935056,66
0916-QOFDP,Stayed,No,,,Female,79,Yes,Yes,1,93554,XRUU-RGXKK,14,5,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,14.39,201.46,30,Yes,Yes,No,95.8,1346.3,0.0,762,Randsburg,35.405722,-117.773354,117
1086-LXKFY,Churned,Yes,Other,Don't know,Female,46,No,Yes,0,96137,XVBQ-GBURX,1,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,16.55,16.55,19,No,No,No,69.1,69.1,0.0,1618,Westwood,40.271535,-121.018087,4158
1265-BCFEO,Stayed,No,,,Female,30,No,Yes,0,94507,TIHU-XXZRY,71,1,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,26.58,1887.18,27,Yes,Yes,Yes,80.45,5662.25,0.0,928,Alamo,37.855717,-121.994813,15187
1293-BSEUN,Stayed,No,,,Female,64,No,Yes,3,95689,NROH-PMRBC,72,9,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,6.9,496.8,0,No,No,No,20.7,1482.3,0.0,1398,Volcano,38.481902,-120.603668,1273
1574-DYCWE,Stayed,No,,,Female,60,No,Yes,1,92027,WHCW-IHTGT,51,10,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,14.54,741.54,0,No,No,No,19.95,1028.75,0.0,324,Escondido,33.141265,-116.967221,48690
1775-KWJKQ,Stayed,No,,,Male,41,No,Yes,0,93105,UPSP-HOHPX,72,5,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,26.96,1941.12,9,Yes,Yes,Yes,89.85,6562.9,12.55,626,Santa Barbara,34.037342,-119.80079,25771
2146-EGVDT,Stayed,No,,,Male,33,No,Yes,0,91311,VAHN-THXYF,59,3,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,25.57,1508.63,0,No,No,No,19.3,1192.7,0.0,194,Chatsworth,34.294142,-118.603883,35325
2252-JHJGE,Stayed,No,,,Male,24,No,No,0,91352,UMHQ-OXRFD,61,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,45.69,2787.09,48,Yes,Yes,Yes,104.0,6363.45,0.0,210,Sun Valley,34.231053,-118.338307,46639
2480-EJWYP,Stayed,No,,,Female,66,Yes,Yes,0,95747,UCLJ-KMSBZ,58,5,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,45.37,2631.46,28,Yes,Yes,No,97.8,5458.8,0.0,1421,Roseville,38.784329,-121.373245,25418
2498-XLDZR,Stayed,No,,,Female,26,No,Yes,1,92113,TYNH-AAEGN,32,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,19.76,632.32,59,No,Yes,Yes,73.6,2316.85,12.66,361,San Diego,32.697098,-117.116587,47431
3500-RMZLT,Churned,Yes,Attitude,Attitude of support person,Female,76,Yes,No,0,93702,HOUJ-IGXBJ,15,0,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,19.11,286.65,8,No,Yes,No,96.3,1426.75,0.0,822,Fresno,36.739385,-119.753649,47999
3701-SFMUH,Stayed,No,,,Male,63,No,Yes,3,92679,DXXV-MBYAJ,7,6,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,5.17,36.19,51,Yes,Yes,Yes,69.7,516.15,0.0,556,Trabuco Canyon,33.631119,-117.567346,32268
3930-ZGWVE,Joined,No,,,Male,45,No,No,0,90680,PUNN-DSVBZ,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,15.77,15.77,0,No,No,No,19.75,19.75,0.0,128,Stanton,33.801869,-117.995068,29694
4079-WWQQQ,Stayed,No,,,Male,45,No,No,0,94116,IWDL-JFSVN,72,0,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,10,Yes,Yes,Yes,65.55,4807.45,0.0,902,San Francisco,37.74441,-122.486764,42959
4248-QPAVC,Churned,Yes,Competitor,Competitor made better offer,Female,80,Yes,Yes,0,92130,FSIH-WNOSD,17,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,36.82,625.94,6,No,No,No,85.35,1463.45,0.0,377,San Diego,32.957195,-117.202542,28201
4393-RYCRE,Stayed,No,,,Male,25,No,No,0,96058,LOFQ-HWRZJ,44,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,38.33,1686.52,41,Yes,Yes,Yes,106.05,4510.8,0.0,1562,Macdoel,41.769709,-121.92063,816
4445-ZJNMU,Stayed,No,,,Male,30,No,No,0,90266,OBRK-KBSIS,9,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,4.81,43.29,69,Yes,Yes,Yes,99.3,918.75,0.0,85,Manhattan Beach,33.889632,-118.39737,33758
4607-CHPCA,Churned,Yes,Competitor,Competitor made better offer,Male,63,No,Yes,0,95046,FARA-KYVAA,25,1,Yes,Fiber Optic,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35.27,881.75,4,Yes,Yes,Yes,90.4,2178.6,0.0,1081,San Martin,37.084697,-121.606417,5671
4671-LXRDQ,Churned,Yes,Competitor,Competitor had better devices,Male,44,No,No,0,95563,KXNX-SXIMI,2,0,Yes,Cable,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,17.25,34.5,3,No,No,No,45.0,96.45,0.0,1316,Salyer,40.89866,-123.539754,660
4702-HDRKD,Stayed,No,,,Male,30,No,No,0,95645,CIRR-BPYLP,67,0,Yes,Cable,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.0,0.0,85,Yes,No,No,49.35,3321.35,0.0,1364,Knights Landing,38.875508,-121.765866,1793
4804-NCPET,Stayed,No,,,Male,32,No,Yes,3,95422,SYIY-PHCUD,19,3,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,31.7,602.3,0,No,No,No,20.2,387.4,0.0,1233,Clearlake,38.965804,-122.631779,13485
5057-RKGLH,Stayed,No,,,Female,22,No,Yes,1,92327,EIDH-FUQVI,9,9,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,30.83,277.47,0,No,No,No,20.35,191.1,0.0,442,Daggett,34.875144,-116.821698,678
5198-EFNBM,Stayed,No,,,Male,66,Yes,Yes,0,93631,VISA-HQLKD,57,10,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,46.62,2657.34,4,Yes,No,No,90.65,5199.8,0.0,792,Kingsburg,36.478239,-119.52137,14088
5223-UZAVK,Stayed,No,,,Male,51,No,No,0,95686,ZSZT-QZLCK,64,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,9.95,636.8,2,Yes,Yes,Yes,100.3,6603.8,0.0,1395,Thornton,38.157794,-121.520223,1472
5256-SKJGO,Stayed,No,,,Female,48,No,Yes,0,90603,DOBT-DAURO,64,1,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,0.0,0.0,30,Yes,Yes,Yes,54.6,3423.5,0.0,114,Whittier,33.945318,-117.992066,19109
5453-AXEPF,Stayed,No,,,Male,31,No,Yes,0,95134,LHKG-OUNFI,17,7,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,46.71,794.07,8,No,No,No,80.5,1336.9,0.0,1115,San Jose,37.42765,-121.945416,9657
5590-BYNII,Churned,Yes,Other,Don't know,Male,51,No,No,0,95524,NJXZ-FQCKN,22,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,35.93,790.46,17,Yes,Yes,Yes,100.75,2095.0,0.0,1290,Bayside,40.825486,-124.049485,1689
5716-LIBJC,Stayed,No,,,Female,29,No,No,2,95388,OMHD-DERUJ,13,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,11.99,155.87,27,Yes,Yes,Yes,104.15,1299.1,2.76,1220,Winton,37.421299,-120.599587,11463
5756-JYOJT,Stayed,No,,,Female,55,No,No,0,92706,VWSG-UDKLA,11,0,Yes,Cable,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,5.0,55.0,23,No,Yes,Yes,64.9,697.25,0.0,566,Santa Ana,33.765893,-117.881533,37879
5879-HMFFH,Stayed,No,,,Female,49,No,Yes,0,96016,UXQP-AQBHI,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,38.28,2756.16,24,Yes,Yes,Yes,88.05,6520.8,29.11,1531,Cassel,40.936285,-121.572692,344
6051-PTVNS,Stayed,No,,,Female,31,No,Yes,1,93205,AXQC-PDIWJ,55,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,27.7,1523.5,0,No,No,No,19.15,998.1,0.0,636,Bodfish,35.523991,-118.400432,1954
6322-HRPFA,Stayed,No,,,Male,42,No,Yes,2,90026,CIOS-DAWCK,49,3,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,5.29,259.21,30,No,No,No,59.6,2970.3,0.0,24,Los Angeles,34.078991,-118.263804,73686
6595-YGXIT,Churned,Yes,Competitor,Competitor made better offer,Male,71,Yes,No,0,95006,BIGF-XUGCS,25,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,47.66,1191.5,23,Yes,No,No,88.95,2291.2,0.0,1062,Boulder Creek,37.171727,-122.142961,10520
6646-VRFOL,Churned,Yes,Competitor,Competitor had better devices,Male,74,Yes,Yes,0,94939,KLFK-UROKR,53,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.36,2086.08,23,Yes,Yes,No,103.85,5485.5,0.0,1038,Larkspur,37.937082,-122.532369,6773
6847-KJLTS,Stayed,No,,,Female,72,Yes,Yes,0,93225,VLBU-IQLTI,58,8,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,47.34,2745.72,28,Yes,Yes,Yes,100.4,5749.8,0.0,649,Frazier Park,34.827662,-118.999073,4498
7644-OMVMY,Stayed,No,,,Male,56,No,Yes,1,90029,TXVM-ASKEY,10,5,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,15.51,155.1,0,No,No,No,19.85,198.5,0.0,27,Los Angeles,34.089953,-118.294824,41713
7721-DVEKZ,Joined,No,,,Female,42,No,No,0,91360,SKHL-KWQGT,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,23.67,23.67,0,No,No,No,19.65,19.65,0.0,214,Thousand Oaks,34.214054,-118.88109,42526
7740-KKCXF,Stayed,No,,,Male,61,No,Yes,0,90039,YSRX-PNDCX,51,9,Yes,DSL,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,0.0,0.0,6,No,No,No,30.05,1529.45,0.0,36,Los Angeles,34.110845,-118.259595,29310
